"9203","1","","","","","","","","","","","NO","NO",""
"9205","","2","3","","","","one big chi-rho in circle, flanked by birds; two smaller chi-rhos flank dec. name","","","","","NO","NO",""
"9206","","","1","","","","","","","1","","NO","NO",""
"9209","","1","","","","","giant bird on olive oriented perpedicular to text","1","","","","NO","NO",""
"9213","","","1","","","","","","","","","NO","NO",""
"9214","","","2","","","","","","","","","NO","NO",""
"9217","","","1","","","1","","","","","","NO","NO",""
"9220","","","","","","1","","","","","","NO","NO",""
"9221","","","","","","","running horse, palm, then tool=carpenter's square or standard (""norma"")","","","1","","YES","NO",""
"9222","","","1","","","","","","","1","","NO","NO",""
"9223","","","1","","","","","","","1","","NO","NO",""
"9226","","","","","","","PORTRAIT: Victor as charioteer; horse with palm and monogram brand on flank; images represent the name of ""Victor""","","","1","","NO","NO",""
"9229","","1","","","","","","","","","","NO","NO",""
"9231","","","1","","","","chi-rho in circle","","","","","NO","NO",""
"9236","","","1","","","","","","","","","NO","NO",""
"9238","","","","","","","","","","1","","NO","NO",""
"9240","","1","","","","","","","","","","NO","NO",""
"9241","","2","","","2","","bird on frond, bird with frond in beak","","","","","NO","NO",""
"9242","","","","","","1","","","","","","NO","NO",""
"9245","","1","","","","","tool=little table on which bird sits","","","1","","YES","NO",""
"9247","","1","1","","1","","bird with frond in beak","","","","","NO","NO",""
"9251","","","1","","","1","hatcheted tabella with hedera in right hatchet, left one missing","","","","","NO","NO",""
"9253","","1","","","1","","","","","","","NO","NO",""
"9259","","","1","","","","","","","","","NO","NO",""
"9274","","","1","","","","","","","","","NO","NO",""
"9275","","","1","","","","","","","","","NO","NO",""
"9280","","","","","1","","","","","","","NO","NO",""
"9281","","2","","","","","","","","","","NO","NO",""
"9284","1","","","","","","","","","","","NO","NO",""
"9286","1","","","","","","","","","","","NO","NO",""
"9290","1","","","","","","","","","1","","NO","NO",""
"9291","","1","","","","","bird on olive","1","","","","NO","NO",""
"9292","","1","","","1","","bird on frond","","","","","NO","NO",""
"9294","1","","","","","","","","","","","NO","NO",""
"9295","","1","","","","","bird with grape cluster or flower","","","","","NO","NO",""
"9303","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"9304","1","","","","","","","","","","","NO","NO",""
"9305","","","","","","","tool=cobbler's knife, shoe","","","","","YES","NO",""
"9308","1","1","","","1","","bird on frond","","","","","NO","NO",""
"9311","","1","","","","","grape cluster","","","","","NO","NO",""
"9312","","2","","","","","PORTRAIT?: naked man running right; bird with wreath, bird with grape cluster","","","2","","NO","NO",""
"9315","","2","","","2","","two birds with fronds in beaks","","","","","NO","NO",""
"9316","","","","","","","","","","1","","NO","NO",""
"9318","","1","","","1","","bird on branch","","","","","NO","NO",""
"9319","","","1","","","","","","","","","NO","NO",""
"9321","","2","","","2","3","two birds with fronds in beaks","","","","","NO","NO",""
"9323","","2","","","","1","one bird with frond in beak","","","1","","NO","NO",""
"9324","","1","","","1","","bird on frond","","","","","NO","NO",""
"9325","","2","","","","","little boat (cymba=the kind Charon uses)","","","","","NO","NO",""
"9327","","","","","","2","hatcheted tabella; ""peace to you"" and ""in God"" in hatchets","","","","","NO","NO",""
"9332","1","","1","","","","","","","","","NO","NO",""
"9334","","2","","","","","tree=little tree or bush, flanked by birds","","","","","NO","NO","1"
"9339","","","","","","","two swastikas","","","","","NO","NO",""
"9341","","1","","","","","","","","","","NO","NO",""
"9344","","","1","","","","","","","","","NO","NO",""
"9351","","","1","","","","","","","","","NO","NO",""
"9353","","1","","","1","","Good Shepherd and sheep, bird with branch in beak","","","","1","NO","NO",""
"9355","","1","","","","","","","","","","NO","NO",""
"9356","","1","","","","","PORTRAIT?: cloaked man stands next to text; bird is perpendicular to text","","","","","NO","NO",""
"9357","","","","","","1","","","","","","NO","NO",""
"9359","","","1","","","","","","","1","","NO","NO",""
"9361","","","1","","","1","","","","","","NO","NO",""
"9375","","","","","","","","","","1","","NO","NO",""
"9378","","","","","","1","","","","","","NO","NO",""
"9379","","","","","","","tree=three branches on a stump; bush?","","","","","NO","NO","1"
"9384","","","","","","","Good Shepherd","","","","","NO","NO","1"
"9385","","1","","","","","bird may be a hawk, representing the name Aquilin…; at any rate, it is not a dove","","","","","NO","NO",""
"9386","","","1","","","1","","","","","","NO","NO",""
"9389","","","","","","","","1","","","","NO","NO",""
"9394","","","1","","","","","","","","","NO","NO",""
"9397","1","","","1","","","","","","","","NO","NO",""
"9399","1","1","","","1","","bird with branch in feet","","","","1","NO","NO",""
"9402","","","","","","","foot","","","","","NO","NO",""
"9413","","","","2","","","two sea monsters and a trident","","","","","NO","NO",""
"9415","","","","","","","tool=""instrumenta""=just tools?","","","","","YES","NO",""
"9418","","1","","","","","vase","","","","","NO","NO",""
"9419","","","","","","1","bisected square","","","","","NO","NO",""
"9420","","","","","","","lion, attacking","","","","","NO","NO",""
"9425","","","","","","2","","","","","","NO","NO",""
"9427","","","1","","","","","","","","","NO","NO",""
"9431","","","1","1","","","dolphin in waves, genius holding a torch","","","","","NO","NO",""
"9432","","1","","","","2","grape cluster","","","","","NO","NO",""
"9433","","","","","","","tool=hammer","","","","","YES","NO",""
"9434","","","","","","","tool=scraper, hammer, level (plumb line)","","","","","YES","NO",""
"9436","","2","","","","","bird eating grapes, bird on olive","1","","","","NO","NO",""
"9439","","1","","","","","wreath carried by bird","","","","","NO","NO",""
"9440","","1","","","1","","bird bites frond","","","","","NO","NO",""
"9444","","","","","","","","","","1","","NO","NO",""
"9447","","","","","","1","","","","1","","NO","NO",""
"9450","","","","","","","PORTRAIT?: man standing with scythe in right hand, leaf in left=gardener","","","1","","NO","NO",""
"9453","1","1","","","","","bird flies toward olive tree","1","","","","NO","NO",""
"9454","1","","","","","","","","","","","NO","NO",""
"9455","","","","","","","boy holding a parapetasma, another person","","","","","NO","NO",""
"9459","","","","","","","Good Shepherd","","","","","NO","NO",""
"9463","","","","","","1","","","","","","NO","NO",""
"9475","","","","4","","1","four dolphins in two pairs","","","","","NO","NO",""
"9478","","","","","","","PORTRAIT: woman before a parapetasma held by two genii; genii harvesting grapes; genii trampling grapes","","","","","NO","NO",""
"9479","","","","","","","PORTRAIT: the dec. in a clipeus; three people/masks; two flying genii carrying clipei; two genii with torches; sea monster with Ocean; Terra with cow","","","","","NO","NO",""
"9484","1","","","","","2","","","","","","NO","NO",""
"9495","","1","","","1","","bird=chicken with frond in beak","","","","","NO","NO",""
"9496","","","","1","","","","","","","","NO","NO",""
"9499","","","","","","","small cross","","","","","NO","NO",""
"9506","2","","","","","","","","","","","NO","NO",""
"9559","","2","","","","","birds=chickens","","","","","NO","NO",""
"9561","","","","","","2","","","","","","NO","NO",""
"9563","","","1","","","","","","","","","NO","NO",""
"9567","","","1","","","","chi-rho with AO","","","","","NO","NO",""
"9568","","","1","","","","","","","","","NO","NO",""
"9572","","","1","","","","chi-rho with AO","","","","","NO","NO",""
"9586","","","","","","1","","","","","","NO","NO",""
"9595","","","","","","","tools=saw? (culter dentatus), rhyton","","","","","YES","NO",""
"9596","","","","","","2","","","","","","NO","NO",""
"9597","","","1","","","","","","","","","NO","NO",""
"9598","","","","","","1","maybe another hedera to balance missing right side","","","","","NO","NO",""
"9603","","1","","","","","PORTRAIT: girl holding bird, which is eating grapes","","","","","NO","NO",""
"9609","","","","","","","","","","1","","NO","NO","1"
"9612","","","","","","1","","","","","","NO","NO",""
"9613","","2","","","","","","","","","","NO","NO",""
"9614","","1","1","","1","","bird with frond in beak","","","","","NO","NO",""
"9615","1","","","","","","","","","","","NO","NO",""
"9620","","1","","","1","","bird on frond","","","","","NO","NO",""
"9632","","","2","","","","","","","","","NO","NO",""
"9639","","","","","","1","","","","","","NO","NO",""
"9642","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"9644","","","","","","","tool=six-spoked wheel","","","","","YES","NO",""
"9647","","1","","","","","","","","","","NO","NO",""
"9648","","1","1","","","","bird tearing a frond off a tree","","","","","NO","NO","1"
"9650","","","","","","5","","","","3","","NO","NO",""
"9658","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"9659","","","1","","","","","","","","","NO","NO",""
"9661","","","1","","","","","","","","","NO","NO",""
"9663","","1","","","","","","","","","","NO","NO",""
"9673","","1","","","","","bird with olive in beak","1","","","","NO","NO",""
"9675","","","1","","","","","","","","","NO","NO","1"
"9676","1","1","","","","","bird on olive","","","","","NO","NO",""
"9680","","","","","","1","","","","","","NO","NO",""
"9682","1","","","","","1","ship with helm and raised sails","","","","","NO","NO",""
"9685","","","","","","1","","","","","","NO","NO",""
"9690","","","1","","","","","","","","","NO","NO",""
"9691","","","","","","2","","","","","","NO","NO",""
"9692","","1","","","1","","bird on frond","","","","","NO","NO",""
"9694","","","","","","","tool=two scrapers, plumbline; vase","","","","","YES","NO",""
"9696","","","1","","","","","","","","","NO","NO",""
"9698","","1","","","","","","","","1","","NO","NO",""
"9700","","","","","","","Good Shepherd","","","","","NO","NO",""
"9705","","1","","","","","bird has something uncertain in his beak","","","","","NO","NO",""
"9706","","","","","","1","","","","","","NO","NO",""
"9707","","","1","","","","","","","","","NO","NO",""
"9714","2","","","","","","","","","","","NO","NO",""
"9722","","","","","","","","","","1","","NO","NO",""
"9725","","","","","","1","","","","","","NO","NO",""
"9727","","","","","","1","","","","","","NO","NO",""
"9731","","","","","","1","tool=hammer","","","","","YES","NO",""
"9735","","","","","1","","","","","","","NO","NO",""
"9738","","","","","","","tool=level","","","","","YES","NO",""
"9739","1","1","","","","","bird on olive","1","","","","NO","NO",""
"9740","","","1","","","1","","","","","","NO","NO",""
"9745","","1","","","","","bird eating grapes","","","","","NO","NO",""
"9756","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"9760","","","","","","2","","","","","","NO","NO",""
"9764","","1","","","","","","","","","","NO","NO",""
"9772","","","1","","","","","","","","","NO","NO",""
"9776","","","","","","","","","","1","","NO","NO",""
"9781","","","","","","","telarium=?","","","","","NO","NO",""
"9783","","","","","","1","","","","","","NO","NO",""
"9784","","1","","","","","bird biting a branch of a tree","","","","","NO","NO","1"
"9786","","","1","","","","","","","","","NO","NO",""
"9787","","1","1","","","","bird on olive","1","","","","NO","NO",""
"9791","","1","","","","","","","","","","NO","NO",""
"9794","","","1","","","","chi-rho in (broken) circle","","","","","NO","NO",""
"9801","","","1","","","","","","","","","NO","NO",""
"9804","","","1","","","","","","","","","NO","NO",""
"9807","","1","","","","","","","","","","NO","NO",""
"9808","","2","","","","","","","","","","NO","NO",""
"9809","","","","","","1","","","","","","NO","NO",""
"9828","","","1","","","","","","","","","NO","NO",""
"9831","","1","","","","","bird flying with olive in beak","1","","","","NO","NO",""
"9833","","2","","","","","two birds with grapes, a vine climbing a column","","","","","NO","NO",""
"9838","","1","","","","","bird with flower in beak","","","","","NO","NO",""
"9840","","","","","","1","","","","","","NO","NO",""
"9841","","","","","","","modius full of grains","","","","","NO","NO",""
"9842","","","1","","","","","","","","","NO","NO",""
"9843","","","1","","","","","","","","","NO","NO",""
"9844","","1","","","1","","bird bites frond","","","","","NO","NO",""
"9845","","","2","","","","","","","","","NO","NO",""
"9848","","1","","","","","","","","","","NO","NO",""
"9850","","","2","","","","","","","","","NO","NO",""
"9860","","","1","","","","","","","","","NO","NO",""
"9861","","","1","","","","","","","","","NO","NO",""
"9868","","","","","","1","","","","","","NO","NO",""
"9870","","","1","","","","","","","","","NO","NO",""
"9878","","","","","","2","tool=framing square (pes mensorius), plumbline","","","","","YES","NO",""
"9884","","1","","","","","","","","","","NO","NO",""
"9893","","","1","","","","","","","","","NO","NO",""
"9894","","","","","","","tool=book","","","","","YES","NO",""
"9896","","","","","1","1","wreath","","","","","NO","NO",""
"9903","","","","","","1","","","","","","NO","NO",""
"9906","","","1","","","","","","","","","NO","NO",""
"9908","","","1","","","","","","","","","NO","NO",""
"9912","","","","","","","tool=shoe","","","","","YES","NO",""
"9913","","","","","","","jug with husk wrapper, cup, possible toy wagon? (early viewers thought it was a lamp)","","","","","NO","NO",""
"9914","","","","","","1","","","","","","NO","NO",""
"9915","","","","","","1","","","","","","NO","NO",""
"9918","","1","","","","2","2 hederae at ends of line, plus one in the middle dividing words","","","","","NO","NO",""
"9919","","","1","","","","","","","","","NO","NO",""
"9922","","","1","","","","","","","","","NO","NO",""
"9923","","","1","","","","","","","","","NO","NO",""
"9926","","1","","","","","","","","","","NO","NO",""
"9927","","1","","","","","","","","","","NO","NO",""
"9928","","","","","","1","","","","","","NO","NO",""
"9930","","","","","","","flask/jug/pitcher, cup","","","","","NO","NO",""
"9934","","","","","","","PORTRAIT?: woman orans","","1","","","NO","NO",""
"9936","","","1","","","","","","","","","NO","NO",""
"9941","","","","","","2","","","","","","NO","NO",""
"9945","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"9946","","","","","","1","","","","","","NO","NO",""
"9951","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"9953","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"9957","1","","","","","","","","","","","NO","NO",""
"9958","","","1","","","","chi-rho has OA sic","","","","","NO","NO",""
"9963","","","","","1","","","","","","","NO","NO",""
"9965","","","1","","","","","","","","","NO","NO",""
"9966","","","1","","","","","","","","","NO","NO",""
"9967","","","","","","","lion!!! For Leo!!!","","","","","NO","NO",""
"9969","","","","","","","calix full of flowers","","","","","NO","NO",""
"9970","","","1","","","","","","","","","NO","NO",""
"9973","","","","","","1","","","","","","NO","NO",""
"9979","","1","","","","","bird pecks grape cluster","","","","","NO","NO",""
"9980","","","2","","","","","","","","","NO","NO",""
"9982","","","","","","","Good Shepherd; tool=bucket hanging from one of the trees","","","","","YES","NO","3"
"9993","","","","","","","","","","1","","NO","NO",""
"9994","","","","","","1","","","","","","NO","NO",""
"9995","","1","","","1","","bird on frond","","","","","NO","NO",""
"9996","","","","","","2","","","","","","NO","NO",""
"9997","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"9999","","","1","","","","","","","","","NO","NO",""
"10007","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10008","","1","","","","","stubby tree or bush","","","","","NO","NO","1"
"10009","","1","","","","","","","","","","NO","NO",""
"10014","","","","","","2","","","","","","NO","NO",""
"10015","","","","","","","","","","2","","NO","NO",""
"10024","","","1","","","","","","","","","NO","NO",""
"10025","","2","","","","","PORTRAIT?: boy holding bird in right hand at breast, upright spear in left; other bird has olive","1","","","","NO","NO",""
"10031","","2","","","2","","birds with fronds in beaks","","","","","NO","NO",""
"10036","","","1","","","","","","","","","NO","NO",""
"10040","","1","","","1","","bird eats frond","","","","","NO","NO",""
"10041","","","","","","","genii fishing from a little boat to left of text; presumably something to balance that on the right, cut off","","","","","NO","NO",""
"10044","","","","","","1","","","","","","NO","NO",""
"10049","","","","","","1","","","","","","NO","NO",""
"10054","","1","","","","","","","","","","NO","NO","1"
"10056","","1","","","1","","vase; running horse; bird taking a frond from a tree","","","","","NO","NO","1"
"10057","","","","","1","","","","","","","NO","NO",""
"10064","","2","","","2","","two birds with fronds in beaks; two olive trees; puncta between words are actually arrows","","","","","NO","NO","2"
"10066","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"10072","","1","","","","","bird flies to tree","","","","","NO","NO","1"
"10073","","","","","","","","","","","","NO","NO","1"
"10081","","","","","","1","","","","","","NO","NO",""
"10082","","","","","","3","one giant hedera in middle, two on ends of line","","","","","NO","NO",""
"10083","","1","","","1","","bird on frond","","","","","NO","NO",""
"10088","","","2","","","","","","","","","NO","NO",""
"10092","","1","","","","","bird=chicken (Ferrua), phoenix (dR)","","","","","NO","NO",""
"10093","","","","","","","","","","1","","NO","NO",""
"10102","","","","","","","PORTRAIT: Prisca=orans (ed), Good Shepherd leaning on crook, sheep=ram","","1","","1","NO","NO",""
"10105","","","","","","","Good Shepherd, dog","","","","","NO","NO",""
"10111","","","","","","","Good Shepherd","","","","","NO","NO",""
"10123","","","","","","1","","","","","","NO","NO",""
"10124","","","1","","","","","","","","","NO","NO",""
"10128","","1","","","1","","bird with olive in beak sits on overturned canister; branch with fruit above/in a vase","1","","","","NO","NO",""
"10139","","","","","","1","","","","","","NO","NO",""
"10140","","","","","","1","","","","","","NO","NO",""
"10144","","","","","","1","","","","1","","NO","NO",""
"10145","","1","","","1","","tree has head and feet of boar coming out of it; bird has branch","","","","","NO","NO","1"
"10148","","","","","","1","","","","","","NO","NO",""
"10152","","1","","","","","bird eats grape cluster","","","","","NO","NO",""
"10153","","","","","","1","","","","","","NO","NO",""
"10159","","","","","","","tool=hammer","","","","","YES","NO",""
"10161","","","","","","","two upright amphorae","","","","","NO","NO",""
"10163","","1","","","1","","bird with small frond or leaf in beak","","","","","NO","NO",""
"10171","","","1","","","","","","","","","NO","NO",""
"10172","","","2","","","","","","","","","NO","NO",""
"10176","","","","","","","Good Shepherd, sheep grazing","","","","1","NO","NO",""
"10183","","","","","","","","","","1","","NO","NO",""
"10184","","1","","","","","","","","","","NO","NO",""
"10186","","","1","","","","","","","","","NO","NO",""
"10188","","","1","","","","","","","","","NO","NO",""
"10193","","1","","","","","","","","","","NO","NO",""
"10197","","","","","","","two cups, two genii","","","","","NO","NO",""
"10199","","1","","","","4","","","","","","NO","NO",""
"10200","","","","","","","grapes","","","","","NO","NO",""
"10203","","","","","","1","","","","","","NO","NO",""
"10215","","","","","","","ladle/pan/basin; also, stairs","","","","","NO","NO",""
"10219","","","","","","1","","","","1","","NO","NO",""
"10225","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10238","","","1","","","","","","","","","NO","NO",""
"10243","","","","","","2","","","","","","NO","NO",""
"10249","","","","","","1","","","","","","NO","NO",""
"10251","","","","","","1","","","","","","NO","NO",""
"10260","","","","","","1","","","","","","NO","NO",""
"10261","","1","","","1","","bird with frond in beak, not interacting with tree","","","","","NO","NO","1"
"10262","","","","","","","","","","","","NO","NO","1"
"10263","","1","","","","","bird pecks flower","","","","","NO","NO",""
"10264","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10269","","","","","","1","","","","","","NO","NO",""
"10270","","1","","","","","little flower","","","","","NO","NO",""
"10271","","1","","","","","","","","","","NO","NO",""
"10273","","1","1","","","","","","","","","NO","NO",""
"10279","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"10280","","","1","","","","","","","","","NO","NO",""
"10284","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10286","","1","","","","","","","","","","NO","NO",""
"10289","","2","1","","","","bird with wreath in beak; bird with olive in beak","1","","","","NO","NO",""
"10291","","","","","","1","","","","","","NO","NO",""
"10293","","","","","","2","","","","","","NO","NO",""
"10298","1","","","","","","","","","","","NO","NO",""
"10300","","","1","","","","","","","","","NO","NO",""
"10303","","","","","","1","","","","","","NO","NO",""
"10305","","","1","","","","","","","","","NO","NO",""
"10307","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10308","","1","","","","","bird with flower(?)","","","","","NO","NO",""
"10310","1","","","","","","","","","","","NO","NO",""
"10313","1","","","","","","","","","","","NO","NO",""
"10314","","1","","","1","","bird on frond","","","","","NO","NO",""
"10315","","","1","","","1","one twiggy hedera","","","","","NO","NO",""
"10316","","","","","","","Good Shepherd with sheep on shoulders, holding a pipe","","","","1","NO","NO",""
"10321","","","","","","1","","","","","","NO","NO",""
"10322","","1","","","1","","bird on frond","","","","","NO","NO",""
"10323","","1","","","","","","","","","","NO","NO",""
"10328","","","","","","","PORTRAIT?: part of a figure wearing a pallium","","","","","NO","NO",""
"10335","","","","","","","","","","1","","NO","NO",""
"10337","","1","","","","","PORTRAIT: man orans; wreath beside him; tools=stylus, bucket full of wax tablets","1","1","","1","YES","NO",""
"10339","1","","","","","","","","","","","NO","NO",""
"10341","","","","","","1","","","","","","NO","NO",""
"10342","","","1","","","","","","","","","NO","NO",""
"10349","","","","","","","","","","","","NO","NO","1"
"10354","","","1","","","","","","","","","NO","NO",""
"10356","","1","","","","","bird pecks olive","1","","","","NO","NO",""
"10359","","","","1","","","","","","","","NO","NO",""
"10361","","1","","","","","","","","","","NO","NO",""
"10367","","","","","","1","","","","","","NO","NO",""
"10372","","","","","","","","","","","","NO","NO","1"
"10380","","1","","","1","","bird on frond","","","","","NO","NO",""
"10389","","","","","","1","","","","","","NO","NO",""
"10393","","","","","","","","","","","","NO","NO","1"
"10395","","","","","","","wreath","","","","","NO","NO",""
"10407","","","","","","","","","","","","NO","NO","1"
"10408","","1","","","1","1","bird with frond in beak","","","","","NO","NO",""
"10417","","","","","","1","","","","","","NO","NO",""
"10420","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10421","","1","1","","","1","PORTRAIT?: woman orans; bird has leaf in beak, flies toward her.","","1","","","NO","NO",""
"10424","","","1","","","","","","","","","NO","NO",""
"10426","","","1","","","","","","","","","NO","NO",""
"10428","","","1","","","","","","","","","NO","NO",""
"10452","","","","","","1","","","","","","NO","NO",""
"10461","","","","","","1","","","","","","NO","NO",""
"10462","","1","","","1","","bird on frond","","","","","NO","NO",""
"10465","","","","","","1","","","","","","NO","NO",""
"10471","","1","","","","","","","","","","NO","NO",""
"10472","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10473","","","","","","1","","","","","","NO","NO",""
"10474","","","2","","","1","","","","","","NO","NO",""
"10479","","1","","","","","","","","","","NO","NO",""
"10480","","","","","","1","","","","","","NO","NO",""
"10483","","","","","","","six-spoked wheel or chi-rho in circle, badly formed","","","","","NO","NO",""
"10484","","1","1","","","","bird on olive","1","","","","NO","NO",""
"10486","","","1","","","","","","","","","NO","NO",""
"10494","","","1","","","","","","","","","NO","NO",""
"10495","","","","","","","PORTRAIT?: woman orans wearing dalmatic and veil","","1","","","NO","NO",""
"10497","","","","","","1","","","","","","NO","NO",""
"10507","","","","","","","","","","1","","NO","NO",""
"10510","","1","","","","","","","","","","NO","NO",""
"10513","","","1","","","","","","","","","NO","NO",""
"10514","","","","","","1","","","","","","NO","NO",""
"10517","","1","","","","","","","","","","NO","NO",""
"10518","","1","","","1","","bird on frond, appears to be eating two berries/fruits","","","","","NO","NO",""
"10523","","","","","","","vine","","","","","NO","NO",""
"10526","","","","","","","tool=the iron part of a spade","","","","","YES","NO",""
"10529","","","","","","1","","","","","","NO","NO",""
"10530","","","","","","","PORTRAIT?: face of a boy","","","","","NO","NO",""
"10531","","","","","","1","","","","","","NO","NO",""
"10534","","","","","","1","","","","","","NO","NO",""
"10539","","","","","","","thorn bush","","","","","NO","NO",""
"10544","","1","","","","","biggish bird; puncta are arrow-shaped","","","","","NO","NO",""
"10546","1","","","","","","","","","","","NO","NO",""
"10561","1","","","","","","","","","","","NO","NO",""
"10566","","1","","","","","","","","","","NO","NO",""
"10567","","","","","","1","","","","","","NO","NO",""
"10569","","","","","","2","","","","","","NO","NO",""
"10571","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10574","1","","","","","","hatcheted tabella","","","","","NO","NO",""
"10576","","","","","","2","","","","1","","NO","NO",""
"10585","","","","","","","little amphora, dolium","","","","","NO","NO",""
"10598","","1","","","","1","PORTRAIT?: boy orans, which ed says the carver made in error (should be girl); bird flies toward orans with olive","1","1","","","NO","NO",""
"10599","","","","","","","vines (palmes, not palmae)","","","","","NO","NO",""
"10600","2","","","","","","","","","","","NO","NO",""
"10607","","1","","","","","possibly a second bird for symmetry, cut off","","","","","NO","NO",""
"10612","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"10615","","","","","","","Shepherd leaning on crook","","","","","NO","NO","1"
"10617","","1","","","","1","","","","","","NO","NO",""
"10624","","","","","","1","deer looking backward, horse running to the right","","","","","NO","NO",""
"10625","","","","","","1","","","","","","NO","NO",""
"10627","","","","","","2","","","","","","NO","NO",""
"10630","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10636","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"10638","","","","","","1","","","","","","NO","NO",""
"10639","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10643","","","","3","","","three dolphins, two on right, one on left, swimming in waves","","","","","NO","NO",""
"10648","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10649","","1","","","","1","bird on olive","1","","","","NO","NO",""
"10650","","1","","","","","PORTRAIT?: woman orans; Good Shepherd; Jonah lying under vine; bird with olive in beak; hatcheted tabella","1","1","","","NO","NO",""
"10658","","","","","","","PORTRAIT?: orans seems to have woman's hair, full-length robe, but no veil; ed makes no comment","","1","","","NO","NO",""
"10659","","","","","","","PORTRAITS?: woman orans, shepherd leaning on crook, dog at his feet under a tree","","1","","","NO","NO","1"
"10661","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"10664","","","","","","1","","","","","","NO","NO",""
"10671","1","","","","","","","","","","","NO","NO",""
"10679","","","","","","1","","","","","","NO","NO",""
"10685","","1","","","","","Jonah lying under the vine; bird with olive in feet","1","","","","NO","NO",""
"10692","1","","","","","","","","","","","NO","NO",""
"10699","","","","","","","wheel with four spokes","","","","","NO","NO",""
"10701","","1","","","","","bird on olive","1","","1","","NO","NO",""
"10702","","1","","","1","","","","","","","NO","NO",""
"10709","","1","","","","","","","","","","NO","NO",""
"10714","1","1","","","","","","1","","","1","NO","NO",""
"10725","","","","","","","wreath around text","","","","","NO","NO",""
"10729","","","","","","","","","","1","","NO","NO",""
"10731","","","","","","","","","","","","NO","NO","1"
"10737","","","","","","","PORTRAIT?: blacksmith, tool=anvil, iron heating in fire","","","","","YES","NO",""
"10739","","1","","","","","","","","","","NO","NO",""
"10743","","","","","","","toy=five knucklebones","","","","","NO","YES",""
"10744","","","","","","","genius with a crook/staff","","","","","NO","NO",""
"10745","","","","","","","","1","","","","NO","NO",""
"10809","","","","","","1","","","","","","NO","NO",""
"10812","","","","","","1","tool=hammer, chisel","","","","","YES","NO",""
"10820","","","","","","","vase","","","","","NO","NO",""
"10824","","1","","","1","","tool=carpenter's square; bird with frond in beak","","","","","YES","NO",""
"10826","","","1","","","","","","","","","NO","NO",""
"10829","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"10830","","","1","","","","","","","1","","NO","NO",""
"10831","","","","","","","","","","1","","NO","NO",""
"10834","1","","","","","","","","","","","NO","NO",""
"10842","","","","","","1","","","","","","NO","NO",""
"10845","","","","","","1","","","","","","NO","NO",""
"10854","","","1","","","","chi-rho has AO","","","","","NO","NO",""
"10855","","","1","","","","","","","","","NO","NO",""
"10857","","","1","","","","","","","","","NO","NO",""
"10858","","","","","","","perfume bottle (alabastrum)","","","","","NO","NO",""
"10860","","","1","","","","","","","","","NO","NO",""
"10865","","","","","","","","","","1","","NO","NO",""
"10874","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"10876","","","1","","","","","","","","","NO","NO",""
"10879","","1","","","","","","","","","","NO","NO","1"
"10882","","1","","","1","","bird with frond in beak","","","","","NO","NO",""
"10885","","","1","","","","chi-rho in circle","","","","","NO","NO",""
"10886","","1","","","1","","bird on frond, bites it","","","","","NO","NO",""
"10889","","2","","","","","","","","","","NO","NO",""
"10892","","1","","","","","","","","","","NO","NO",""
"10893","","","","","","1","","","","","","NO","NO",""
"10897","","1","","","2","","bird on frond with frond in beak","","","","","NO","NO",""
"10907","","","1","","","","","","","","","NO","NO",""
"10909","","","","","","1","","","","","","NO","NO",""
"10912","","","","","","","PORTRAIT?: young orans, looks like boy (short hair, no veil, straight garment), but def a girl's plaque","","1","","","NO","NO",""
"10914","","","1","","","","chi-rho in circle","","","","","NO","NO",""
"10923","","2","","","","","two vases, one with a bird on it; crux gammata; bird with olive in beak","1","","","","NO","NO",""
"10924","","","1","","","","","","","","","NO","NO",""
"10925","","","","","","1","","","","","","NO","NO",""
"10928","","","","","","","vase","","","","","NO","NO",""
"10933","","","","","","","","","","1","","NO","NO",""
"10934","","1","","","","","bird with grape cluster in beak","","","","","NO","NO",""
