"T","","D","NO","…ius Seviri…","YES","NO","YES","8290","YES","NO","M","TRIED: adult by self ded","","","","",,,"[se] vivo feci","self",,,,,,,,,,,"there now, in the pavement","","Basilica","","d","",,,,,,,,,,,,,,,"","1","","or 2","",,,,,,,,
"N","","D","NO","Silbina[e]","NO","YES","YES","8291","YES","NO","F",,,,,,,,,,"NO","NO","NO","NO","…simae","NO","NO","NO","NO","NO","now in g","","Basilica","","apse","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","","D","NO","Siricus Alum…","NO","YES","YES","8292","NO","NO","M",,,,,,,,,,"NO","NO","NO","NO","maybe Alum… is alumnus?","NO","NO","NO","NO","NO","kept there","","Basilica","","o'","","","1","","","","","","","","","","NO","NO","","","2","","or 1","",,,,,,,,
"N","fragment a","D","NO","Sofroni…","NO","NO","YES","8293","YES","NO","I",,,,,,,,,,,,,,,,,,,,"now in Basilica l","","S","ambulacro","9","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","","D","NO","Ispei","NO","NO","YES","8294","YES","YES","F",,,,,,,,,,,,,,,,,,,,"found in the pavement at gamma; now in q","","Basilica","","gamma","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","YES","NO","NO","or could be dec's name: Spesindeum or Sperindeum, says ed","NO","NO"
"N","two fragments","D","NO","","NO","NO","NO","8295","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y","","D","NO","Stefania","NO","NO","YES","8296","NO","NO","F","","","","","6",,,,,,,,,,,,,,,"found in studying the ancient stairs; now affixed at d","","Basilica","","stairs","","","","","","","","PORTRAIT?: puella orans","","1","1","","NO","NO","","","1","","","",,,,,,,,
"N","fragment a","D","NO","","NO","NO","YES","8297","NO","NO","I",,,,,,,,,,,,,,,,,,,,"now affixed at p","","Basilica","","","","","","1","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","NO","YES","8298","NO","NO","I",,,,,,,,,,,,,,,,,,,,"now affixed at beta","","Basilica","","","","","1","","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","five fragments","D","NO","","NO","NO","NO","8299","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment b'","D","NO","Tigrine","NO","NO","YES","8300","NO","YES","F",,,,,,,,,,,,,,,,,,,,"found in apse, now affixed at beta","","Basilica","","apse","","","1","","","","","vase with vegetal material, bird eating it","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","NO","ed.: ""bene ce[squenti]""","NO","NO"
"Y","","D","NO","Trofimes","YES","YES","YES","8302","YES","YES","F","days cut off after X","10","","6","27",,,"Aurelia mater-Trofimes","mother-daughter","YES","NO","NO","NO","","NO","NO","NO","NO","NO","now in r","","Basilica","","scala","",,,,,,,,,,,,,,,"","1","1","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","…luiae","YES","YES","YES","8303","YES","NO","F",,,,,,,,"Valentia-…luiae","patroness-alumna","NO","YES","NO","NO","alumnae","NO","NO","NO","NO","NO","","","Basilica","","","",,,,,,,,,,,,,,,"","1","","1 for patroness ded","",,,,,,,,
"N","","D","NO","Val. Cr…","NO","NO","YES","8304","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,"","2","","probably","",,,,,,,,
"N","","D","NO","Valerius I… (dec or ded?)","NO","NO","YES","8305","YES","NO","I",,,,,,,,,,,,,,,,,,,,"now in v","","Basilica","","nave","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","8306","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","Varronia Frontonia","NO","NO","YES","8307","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,"","2","","","",,,,,,,,
"Y","","D","NO","Benere","NO","YES","YES","8308","YES","YES","F","","","","","37",,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","now in s","","Basilica","","","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","fragment b","D","NO","Berus","NO","NO","YES","8309","YES","NO","M",,,,,,,,,,,,,,,,,,,,"now in gamma","","Basilica","","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Victorin…","NO","NO","YES","8310","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","p","","","1","","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"Y","","D","NO","Victuriniane","NO","NO","YES","8311","YES","YES","F","","11","","4","",,,,,,,,,,,,,,,"there now","","Basilica","","t","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"T","fragment b","D","NO","","NO","YES","YES","8312","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","now in p","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","Ursa","NO","NO","YES","8313","YES","NO","F",,,,,,,,,,,,,,,,,,,,"now in s","","Basilica","","southern nave","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"T","","D","NO","Urses","YES","NO","YES","8314","YES","NO","F","TRIED: adult by self ded","","","","",,,"se vib[a fecit]","self",,,,,,,,,,,"ambulacro","","Basilica","","t","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Ursus","NO","NO","YES","8315","YES","YES","M",,,,,,,,,,,,,,,,,,,,"there now","","Basilica","","u","",,,,,,,,,,,,,,,"","1","","","","NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","VVVAIO (ed. Can't make it out)","NO","NO","YES","8316","NO","YES","M",,,,,,,,,,,,,,,,,,,,"","","Basilica","","p'","","","","1","","","","","","","","","NO","NO","","","1","","","","NO","NO","NO","NO","NO","","YES","NO"
"T","","D","NO","Yzu… (ed says either Hygia or something African)","YES","YES","YES","8317","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,"suae implies ded","husband-wife","YES","NO","YES","NO","","NO","NO","NO","NO","NO","now in m","","Basilica","","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"T","on a sarcophagus tabella","D","NO","Zoticeni","YES","YES","YES","8318","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,"Zoticus-Zoticeni","husband-wife","NO","NO","YES","NO","","NO","NO","NO","NO","NO","found on a sarcophagus tabella, now under the pavement in Basilica theta","","Basilica","","theta","",,,,,,,,,,,,,,,"","1","","","1",,,,,,,,
"N","two fragments","D","NO","","NO","NO","NO","8319","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment b","D","NO","","YES","NO","YES","8320","YES","NO","M",,,,,,,,"Isia-___ (masculine pronoun)","uncertain",,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,"","","","1 name for female ded, relationship uncertain","",,,,,,,,
"T","fragment b","D","NO","…iae","NO","YES","YES","8321","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","now in q","","Basilica","","apse","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","fragment b","D","NO","…tiae","NO","NO","YES","8322","NO","NO","F",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","","","1","1","","","","chi-rho with AO","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment a","D","NO","…inae","NO","NO","YES","8323","YES","NO","F",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"T","fragment a","D","NO","…ine","NO","YES","YES","8324","YES","YES","F","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","there now","","Basilica","","g","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","NO","[spiri]tus tuus…","NO","NO"
"N","fragment a","D","NO","…ate","NO","NO","YES","8325","NO","NO","F",,,,,,,,,,,,,,,,,,,,"now affixed at phi","","Basilica","","","","","","","1","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment a","D","NO","…ori","NO","NO","YES","8326","YES","YES","M",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","YES","","NO","NO"
"N","fragment a","D","NO","…tusti","NO","NO","YES","8327","YES","NO","M",,,,,,,,,,,,,,,,,,,,"there now","","Basilica","","t","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","fragment a","D","NO","…tio","NO","NO","YES","8328","YES","NO","M",,,,,,,,,,,,,,,,,,,,"now in t","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","","D","NO","","YES","NO","YES","8329","NO","YES","F","TRIED: adult by marriage of 16 years","","","","",,,"","husband-wife, self",,,,,,,,,,,"","","Basilica","","s","","","","","","","","","","","","","NO","NO","1",,,,,,"NO","NO","NO","NO","NO","""she never lived badly with me""","NO","NO"
"N","two fragments","D","NO","","NO","NO","NO","8330","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment b","D","NO","…ernianus","NO","NO","YES","8331","YES","YES","M",,,,,,,,,,,,,,,,,,,,"there now","","Basilica","","g","",,,,,,,,,,,,,,,"","1","","at least","","NO","NO","NO","NO","YES","","NO","NO"
"N","fragment a","D","NO","","NO","YES","YES","8332","YES","NO","I",,,,,,,,,,"NO","NO","NO","YES","","NO","NO","NO","NO","NO","now in z","","Basilica","","apse","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment a","D","NO","","NO","YES","YES","8333","YES","NO","M","adult on basis of clerical title","","","","",,,,,"NO","NO","NO","NO","presb.","NO","NO","NO","NO","NO","","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","YES","YES","8334","NO","YES","M",,,,,,,,,,"NO","NO","NO","NO","pr(es)b. (=presbyteros)","NO","NO","NO","NO","NO","now affixed at z","","Basilica","","presbyterium","","","","","","","1","","","","","","NO","NO","",,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","two fragments","D","NO","","NO","NO","NO","8335","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment a; member of Fasciolae order","D","NO","","NO","YES","YES","8336","YES","NO","M","adult on basis of clerical title","","","","",,,,,"NO","NO","NO","NO","Fasciolae","NO","NO","NO","NO","NO","and Rh near the basilica; now in Basilica z","","S","ambulacro","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","","D","NO","","YES","NO","YES","8337","YES","NO","I","TRIED: adult by self ded","","","","",,,"mihi locum","self",,,,,,,,,,,"there now","","Basilica","","z","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment a","D","NO","","YES","NO","YES","8338","YES","YES","I","TRIED: adult by self ded","","","","",,,"quem comp[aravit in] basilica sib[i]","self",,,,,,,,,,,"there now","","Basilica","","z","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment a","D","NO","","NO","NO","YES","8339","YES","YES","I",,,,,,,,,,,,,,,,,,,,"now in v","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment a","D","NO","","YES","NO","YES","8340","YES","NO","I",,,,,,,,"…tri et sibi fecit (maybe fratri or patri?)","uncertain",,,,,,,,,,,"there now","","Basilica","","i","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment g","D","NO","","YES","NO","YES","8341","NO","NO","I",,,,,,,,"[comp]aravit","uncertain",,,,,,,,,,,"now in x","","Basilica","","","","","","1","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","fragment a","D","NO","","YES","NO","YES","8342","YES","NO","M",,,,,,,,"[compara]verunt","uncertain",,,,,,,,,,,"now in k","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","","D","NO","___ (male) and ___ (female)","YES","YES","YES","8343","YES","NO","I","TRIED: adult by use of married epithet","","","","",,,"(she) fecit cum marito (both husband and wife are comm)","self","NO","NO","YES","NO","","NO","NO","NO","NO","NO","found in the south wall foundations; now in g","","Basilica","","","",,,,,,,,,,,,,,,"","1","","prob one each, maybe more","1",,,,,,,,
"T","fragment a","D","NO","…teris","NO","YES","YES","8344","YES","NO","I","TRIED: adult by use of married epithet","","","","",,,,,"YES","NO","YES","NO","","NO","NO","NO","NO","NO","now in s","","Basilica","","apse","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"T","","D","NO","","YES","YES","YES","8345","YES","YES","M","TRIED: adult by use of married epithet","","","","",,,"","wife-husband","NO","NO","YES","YES","","NO","NO","NO","NO","NO","would have been in the pavement; now in z","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","NO","","YES","NO"
"T","fragment a","D","NO","","YES","YES","YES","8346","YES","YES","I","TRIED: adult by use of married epithet","","","","",,,"implied by coiugi vixit mecum","spouse-spouse","YES","NO","YES","NO","","NO","NO","NO","NO","NO","there now","","Basilica","","g","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"T","fragment a","D","NO","","NO","YES","YES","8347","YES","NO","I","TRIED: adult by use of married epithet","","","","",,,,,"YES","NO","YES","NO","","NO","NO","NO","NO","NO","","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment b","D","NO","","NO","YES","YES","8348","YES","NO","I","TRIED: adult by use of married epithet","","","","",,,,,"YES","NO","YES","NO","","NO","NO","NO","NO","NO","","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","","D","NO","","NO","YES","YES","8349","YES","NO","I","lived or was married 28 years","","","","",,,,,"NO","NO","NO","YES","","NO","NO","NO","NO","NO","","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","8350","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","YES","YES","8351","YES","NO","M",,,,,,,,,,"NO","NO","NO","YES","","NO","NO","NO","NO","NO","now in s","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y","fragment a","D","NO","","NO","YES","YES","8352","YES","NO","F","","","","","17",,,,,"NO","NO","NO","YES","mirae castitatis et pudicitiae","NO","NO","NO","NO","NO","now in g","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment b","D","NO","","NO","YES","YES","8353","YES","NO","M",,,,,,,,,,"NO","NO","NO","NO","sanctissimi, fidelissimi","NO","NO","NO","NO","NO","now in gamma","","Basilica","","apse","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","YES","YES","8354","YES","NO","F",,,,,,,,,,"NO","NO","NO","YES","","NO","NO","NO","NO","NO","","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","nine fragments","D","NO","","NO","NO","NO","8355","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment b","D","NO","","NO","NO","YES","8356","YES","NO","F","years cut off after 10","","","","",,,,,,,,,,,,,,,"there now","","Basilica","","gamma","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","8357","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","four fragments","D","NO","","NO","NO","NO","8358","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment a","D","NO","","NO","NO","YES","8359","YES","YES","M","lived or was married 14 years","","","","",,,,,,,,,,,,,,,"now in i","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","humatus cum dolore","NO","NO"
"N","REUSE of pagan plaque with a portrait of a boy","D","NO","","NO","NO","YES","8360","NO","NO","I",,,,,,,,,,,,,,,,,,,,"now affixed at d","","Basilica","","","","","1","","","","","","","","","","NO","NO","",,,,,,,,,,,,,
"N","12 fragments","D","NO","","NO","NO","NO","8361","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","NO","YES","8362","YES","NO","M",,,,,,,,,,,,,,,,,,,,"now in y","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","four fragments","D","NO","","NO","YES","NO","8363","YES","NO","I",,,,,,,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T","fragment a","D","NO","","YES","YES","YES","8364","YES","YES","I","lived or was married 24 years, months cut off","","","","",,,"fecit","uncertain","NO","NO","NO","NO","inim[itabilis]","NO","NO","NO","NO","NO","now in i","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment b","D","NO","","NO","NO","YES","8365","NO","YES","F",,,,,,,,,,,,,,,,,,,,"found walled up in the south wall of the foundations; now affixed in o","","Basilica","","foundations","","","","","","","","","","","1","","NO","NO","",,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment a","D","NO","","NO","NO","YES","8366","YES","YES","M",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"T","fragment a","D","NO","","NO","YES","YES","8367","YES","YES","I","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","there now","","Basilica","","a","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment b","D","NO","","NO","NO","YES","8368","YES","YES","I",,,,,,,,,,,,,,,,,,,,"found under the stairs; now in q","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","seven fragments","D","NO","","NO","NO","YES","8369","YES","YES","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","four fragments","D","NO","","NO","NO","YES","8370","YES","YES","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment b","D","NO","","NO","NO","YES","8371","YES","YES","M",,,,,,,,,,,,,,,,,,,,"there now, and part is at beta","","Basilica","","q","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fifteen fragments","D","NO","","NO","NO","NO","8372","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","","NO","YES","YES","8373","YES","YES","F",,,,,,,,,,"NO","NO","NO","NO","pientissime","NO","NO","NO","NO","NO","there now","","Basilica","","v","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","","D","NO","","NO","NO","YES","8374","NO","YES","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","y","","","","","","","","wreath","","","1","","NO","NO","",,,,,,"NO","NO","NO","NO","YES","""annos aequaret ira subiret vai poena reliquit""","NO","NO"
"N","fragment b","D","NO","","NO","YES","YES","8375","NO","YES","I",,,,,,,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","found in wall of a tomb near gamma and delta","","Basilica","","gamma-delta","","","1","","","1","","bird on frond","","","","","NO","NO","",,,,,,"NO","NO","NO","NO","YES","in pace twice","NO","NO"
"N","fragment a","D","NO","","NO","YES","YES","8376","YES","YES","I",,,,,,,,,,"YES","NO","NO","NO","","NO","NO","NO","NO","NO","now in g","","Basilica","","presbyterium","",,,,,,,,,,,,,,,,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"N","fragment f","D","NO","","NO","NO","YES","8377","NO","YES","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","","","","","","","1","grape cluster?","","","","","NO","NO","",,,,,,"NO","NO","NO","NO","NO","bene ce(squas)","NO","NO"
"N","six fragments","D","NO","","NO","NO","NO","8378","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y","fragment a","D","NO","","NO","NO","YES","8379","YES","NO","F","months, if any, cut off","","","","4",,,,,,,,,,,,,,,"now in f","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","8380","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","8381","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","","NO","NO","YES","8382","YES","NO","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","","NO","NO","YES","8383","YES","NO","I",,,,,,,,,,,,,,,,,,,,"now in gamma","","Basilica","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","fragment a","D","NO","…oni Iabe","NO","NO","YES","8384","NO","NO","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","v","","","","","","","1","","","","","","NO","NO","","","2","","maybe?","",,,,,,,,
"N","three fragments","D","NO","","NO","NO","NO","8385","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","four fragments","D","NO","","NO","NO","NO","8386","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","twenty-three fragments","D","NO","","NO","NO","NO","8387","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","NO","Agathoneikh (Greek)","NO","NO","YES","8388","YES","NO","F",,,,,,,,,,,,,,,,,,,,"there now","","Basilica","","u","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","","D","NO","Amazoni and En…","NO","NO","YES","8389","YES","NO","I",,,,,,,,,,,,,,,,,,,,"now in r","","Basilica","","","",,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","","D","NO","Aurhlow Meleagrw (Greek)","YES","NO","YES","8390","NO","NO","M",,,,,,,,"Kl. Basilia-Aurhliw Meleagrw","uncertain",,,,,,,,,,,"","","Basilica","","u","","","","","3","","","fish=three dolphins","","","","","NO","NO","","","2","","2 names for woman ded(?)","",,,,,,,,
"N","fragment a","D","NO","Argentis (Greek)","NO","NO","YES","8391","YES","NO","I",,,,,,,,,,,,,,,,,,,,"now in x","","Basilica","","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","extensive ed. Note on iconography of bird+vase","D","NO","Ianuaria and Petroc (maybe Eirhnh is a third person; ""in"" missing)","NO","NO","YES","8392","NO","YES","I",,,,,,,,,,,,,,,,,,,,"","","Basilica","","d","","","1","","","","","bird on overturned box; two monograms","","","","","NO","NO","","","1","","1 for each person","","NO","NO","NO","NO","YES","","NO","NO"
"T","","D","NO","Ermionh (Greek)","NO","YES","YES","8393","YES","NO","F","TRIED: adult by use of married epithet","","","","",,,,,"NO","NO","YES","NO","","NO","NO","NO","NO","NO","now in gamma","","Basilica","","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","fragment a","D","NO","Eusebi (Greek)","NO","NO","YES","8394","YES","NO","M",,,,,,,,,,,,,,,,,,,,"now in s","","Basilica","","","",,,,,,,,,,,,,,,"","1","","","",,,,,,,,
"N","this is inscribed in cement around the mouth of a sepulchre","D","YES","Zenodwros Salrhnos (Greek)","NO","NO","YES","8395","NO","YES","M",,,,,,"","older than the basilica; it gets in the way of basilica architecture",,,,,,,,,,,,,"in a narrow hall under the level of the apse, predating the basilica","","Basilica","","apse","","","","","","","","","","","4","","NO","NO","","","2","","3 if you count the patronymic given, too","","NO","NO","NO","NO","YES","""lies inside""","NO","NO"
"N","","D","NO","Iobianus","NO","NO","YES","8396","NO","NO","M",,,,,,,,,,,,,,,,,,,,"used in the construction of the south wall, now ffixed at v","","Basilica","","south wall","","","","1","","","","chi-rho has AO","","","","","NO","NO","",,,,,,,,,,,,,
"N","","D","NO","Kl(audiw) Phl… (Greek)","YES","YES","YES","8398","NO","NO","M",,,,,,,,"Kl(audios) Sa…anos-Kl. Phl…","father-son","NO","NO","NO","NO","","YES","NO","NO","NO","NO","early explorer puts it in basilica of Petronilla; Ferrua couldn't find it","","Basilica","","","","","","","","","","horse and sea dragon playing in water","","","","","NO","NO","","2","2","","","",,,,,,,,
"N","","D","NO","Proiekta (Greek)","NO","NO","YES","8400","NO","NO","F",,,,,,,,,,,,,,,,,,,,"","","Basilica","","","","","","","","","1","vase, two crosses","","","","","NO","NO","","","1","","","",,,,,,,,
"Y","","D","NO","","NO","NO","YES","8402","NO","YES","I","","","","","33",,,,,,,,,,,,,,,"","","Basilica","","eta","","","","","","","","SCENES: adoration of the statue of Nebuchadnezzer, the youths in the furnace, genius tabellam fulciens [text] another genius, adoration of the shepherds, adoration of the magi","","","","","NO","NO","",,,,,,"NO","NO","NO","NO","YES","","NO","NO"
"T","","D","YES","…nios and …inath (Greek; ed. Says woman may be barbarian)","NO","YES","YES","8404","NO","YES","I","TRIED: two adults married about 50 years","","","","","500","sixth or seventh century based on orthography, pronunciation, general character of the plaque",,,"NO","NO","YES","NO","""kaloikumh toi""=your good man?","NO","NO","NO","NO","NO","found behind the apse; now affixed at s","","Basilica","","apse","","","1","1","","","","chi-rho with AO; bird with olive in beak; poss. Additional bird","1","","","","NO","NO","","","1","","at least","1","NO","NO","NO","NO","YES","""lie inside""","NO","NO"
"N","apparently two inscrips, one in Latin, one in Greek; really not clear what either is about","D","NO","","NO","NO","YES","8406","YES","NO","I",,,,,,,,,,,,,,,,,,,,"there now","","Basilica","","i","",,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","eight fragments","D","NO","","NO","NO","NO","8407","YES","NO","I",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Y","","D","YES","Aurhlia Paula … (Greek)","NO","NO","NO","8415","YES","NO","F","","15","","","12","274","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","2","","poss three","",,,,,,,,
"T","","D","YES","","NO","YES","NO","8416","YES","NO","F","TRIED: adult by marriage of 8.6.16","","","","","318","",,,"YES","NO","YES","NO","","NO","NO","NO","NO","NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","YES","","YES","NO","NO","8417","YES","NO","M",,,,,,"340","","pater fecit","father-son",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"N","","D","YES","Filite","NO","NO","NO","8418","YES","NO","F",,,,,,"349","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","1","","at least","",,,,,,,,
"N","","D","YES","","NO","NO","NO","8419","YES","NO","I",,,,,,"349","or 350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
